Country ID,Project ID,Site ID,Site name,DateTime,Date,Hour,Volume,MM_Hourly_Mean,Hourly_Mean,Weekday_hour_avg,Division,Hour,Rolling_Max,Average,Day_Consumption,Median,Rolling_Min,Rolling_std,Temperature,Month,Quarter,Weekend,Holidays,Weekday,DayofMonth,Precipitation,Humidity,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23
1,1,1,Reservoir C,2016-11-02 00:00:00,2016-11-02,0,1353,1320.1,1330.37,1346.26,1,0,2080.0,1908.75,7635.0,1960.5,1634.0,191.7591805711876,9.5,11,4,0,0,3,2,0.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 01:00:00,2016-11-02,1,826,863.0,877.4,867.67,-1,1,2080.0,1754.75,7019.0,1793.0,1353.0,326.9448220520806,9.4,11,4,0,0,3,2,0.0,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 02:00:00,2016-11-02,2,524,579.05,587.75,573.76,-2,2,1952.0,1441.25,5765.0,1493.5,826.0,477.61167978459935,9.1,11,4,0,0,3,2,0.0,83.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 03:00:00,2016-11-02,3,351,404.68,410.48,406.09,-2,3,1634.0,1084.25,4337.0,1089.5,524.0,501.67212067910117,9.0,11,4,0,0,3,2,0.0,84.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 04:00:00,2016-11-02,4,317,320.73,326.93,321.22,-2,4,1353.0,763.5,3054.0,675.0,351.0,439.29223378824565,9.2,11,4,0,0,3,2,0.0,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 05:00:00,2016-11-02,5,319,323.73,329.25,326.21,-2,5,826.0,504.5,2018.0,437.5,317.0,232.7094039068182,9.1,11,4,0,0,3,2,0.0,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 06:00:00,2016-11-02,6,545,509.82,533.15,548.84,-2,6,524.0,377.75,1511.0,335.0,317.0,98.73660246669756,8.8,11,4,0,0,3,2,0.0,87.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 07:00:00,2016-11-02,7,1179,1048.12,1092.57,1187.53,-1,7,545.0,383.0,1532.0,335.0,317.0,109.11767348448494,9.9,11,4,0,0,3,2,0.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 08:00:00,2016-11-02,8,1832,1656.28,1660.36,1785.66,1,8,1179.0,590.0,2360.0,432.0,317.0,406.98730528932555,11.0,11,4,0,0,3,2,0.0,81.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 09:00:00,2016-11-02,9,1785,1715.95,1721.33,1744.03,1,9,1832.0,968.75,3875.0,862.0,319.0,680.9661641129218,13.1,11,4,0,0,3,2,0.0,72.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 10:00:00,2016-11-02,10,1500,1569.72,1588.93,1539.64,1,10,1832.0,1335.25,5341.0,1482.0,545.0,604.9641173931999,15.3,11,4,0,0,3,2,0.0,61.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 11:00:00,2016-11-02,11,1368,1377.9,1401.14,1351.5,1,11,1832.0,1574.0,6296.0,1642.5,1179.0,301.43324302405665,16.9,11,4,0,0,3,2,0.0,51.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 12:00:00,2016-11-02,12,1254,1246.72,1275.29,1236.29,1,12,1832.0,1621.25,6485.0,1642.5,1368.0,223.65654472874252,16.9,11,4,0,0,3,2,0.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 13:00:00,2016-11-02,13,1147,1203.13,1233.33,1211.93,-1,13,1785.0,1476.75,5907.0,1434.0,1254.0,228.766802661575,18.6,11,4,0,0,3,2,0.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 14:00:00,2016-11-02,14,1104,1140.48,1172.15,1161.48,-1,14,1500.0,1317.25,5269.0,1311.0,1147.0,151.61216969623513,18.6,11,4,0,0,3,2,0.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 15:00:00,2016-11-02,15,1068,1064.38,1097.31,1096.09,-1,15,1368.0,1218.25,4873.0,1200.5,1104.0,118.08577391032334,18.2,11,4,0,0,3,2,0.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 16:00:00,2016-11-02,16,1125,1061.47,1076.72,1086.5,-1,16,1254.0,1143.25,4573.0,1125.5,1068.0,80.58690960695787,17.3,11,4,0,0,3,2,0.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 17:00:00,2016-11-02,17,1140,1171.77,1185.66,1177.21,-1,17,1147.0,1111.0,4444.0,1114.5,1068.0,33.61547262794322,16.5,11,4,0,0,3,2,0.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 18:00:00,2016-11-02,18,1440,1512.37,1487.12,1480.36,1,18,1140.0,1109.25,4437.0,1114.5,1068.0,31.212978070027216,16.0,11,4,0,0,3,2,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,Reservoir C,2016-11-02 19:00:00,2016-11-02,19,1677,1794.3,1780.3,1803.66,1,19,1440.0,1193.25,4773.0,1132.5,1068.0,167.3984766955781,13.9,11,4,0,0,3,2,0.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,Reservoir C,2016-11-02 20:00:00,2016-11-02,20,1819,1938.88,1931.98,1996.64,2,20,1677.0,1345.5,5382.0,1290.0,1125.0,264.3690602169626,13.3,11,4,0,0,3,2,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,Reservoir C,2016-11-02 21:00:00,2016-11-02,21,1929,2049.3,2032.96,2098.48,2,21,1819.0,1519.0,6076.0,1558.5,1140.0,297.122870206923,12.6,11,4,0,0,3,2,0.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,Reservoir C,2016-11-02 22:00:00,2016-11-02,22,1821,1930.57,1933.16,1980.48,2,22,1929.0,1716.25,6865.0,1748.0,1440.0,211.08825168635036,12.4,11,4,0,0,3,2,0.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,Reservoir C,2016-11-02 23:00:00,2016-11-02,23,1532,1631.17,1642.52,1663.09,1,23,1929.0,1811.5,7246.0,1820.0,1677.0,103.34892355511015,12.8,11,4,0,0,3,2,0.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,Reservoir C,2016-11-03 00:00:00,2016-11-03,0,1288,1320.1,1330.37,1354.05,1,0,1929.0,1775.25,7101.0,1820.0,1532.0,170.1144222770858,13.4,11,4,0,1,4,3,0.0,74.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 01:00:00,2016-11-03,1,916,863.0,877.4,871.59,-1,1,1929.0,1642.5,6570.0,1676.5,1288.0,289.7268828857044,14.2,11,4,0,1,4,3,0.0,57.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 02:00:00,2016-11-03,2,582,579.05,587.75,584.5,-2,2,1821.0,1389.25,5557.0,1410.0,916.0,383.40698567796943,12.8,11,4,0,1,4,3,0.0,69.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 03:00:00,2016-11-03,3,419,404.68,410.48,399.41,-2,3,1532.0,1079.5,4318.0,1102.0,582.0,417.3196217129823,12.5,11,4,0,1,4,3,0.0,61.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 04:00:00,2016-11-03,4,337,320.73,326.93,322.83,-2,4,1288.0,801.25,3205.0,749.0,419.0,384.8284249723072,10.4,11,4,0,1,4,3,0.0,75.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 05:00:00,2016-11-03,5,336,323.73,329.25,329.83,-2,5,916.0,563.5,2254.0,500.5,337.0,256.1126054427362,9.8,11,4,0,1,4,3,0.0,73.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 06:00:00,2016-11-03,6,482,509.82,533.15,558.81,-2,6,582.0,418.5,1674.0,378.0,336.0,115.73100996131791,9.8,11,4,0,1,4,3,0.0,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 07:00:00,2016-11-03,7,868,1048.12,1092.57,1188.59,-1,7,482.0,393.5,1574.0,378.0,336.0,70.66588049877159,9.8,11,4,0,1,4,3,0.0,70.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 08:00:00,2016-11-03,8,1408,1656.28,1660.36,1796.41,1,8,868.0,505.75,2023.0,409.5,336.0,251.05162151770034,10.8,11,4,0,1,4,3,0.0,68.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 09:00:00,2016-11-03,9,1677,1715.95,1721.33,1757.33,1,9,1408.0,773.5,3094.0,675.0,336.0,478.8524476983141,12.9,11,4,0,1,4,3,0.0,57.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 10:00:00,2016-11-03,10,1714,1569.72,1588.93,1575.16,1,10,1677.0,1108.75,4435.0,1138.0,482.0,536.4186020885803,15.0,11,4,0,1,4,3,0.0,43.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 11:00:00,2016-11-03,11,1543,1377.9,1401.14,1366.43,1,11,1714.0,1416.75,5667.0,1542.5,868.0,390.4231678576465,16.0,11,4,0,1,4,3,0.0,41.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 12:00:00,2016-11-03,12,1311,1246.72,1275.29,1247.66,1,12,1714.0,1585.5,6342.0,1610.0,1408.0,139.28029293478673,15.9,11,4,0,1,4,3,0.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 13:00:00,2016-11-03,13,1210,1203.13,1233.33,1228.07,-1,13,1714.0,1561.25,6245.0,1610.0,1311.0,182.2898333241142,16.4,11,4,0,1,4,3,0.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 14:00:00,2016-11-03,14,1079,1140.48,1172.15,1176.86,-1,14,1714.0,1444.5,5778.0,1427.0,1210.0,227.4093225881472,16.1,11,4,0,1,4,3,0.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 15:00:00,2016-11-03,15,958,1064.38,1097.31,1100.69,-1,15,1543.0,1285.75,5143.0,1260.5,1079.0,196.0431500120998,16.7,11,4,0,1,4,3,0.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 16:00:00,2016-11-03,16,1000,1061.47,1076.72,1084.47,-1,16,1311.0,1139.5,4558.0,1144.5,958.0,153.82349192066428,16.1,11,4,0,1,4,3,0.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 17:00:00,2016-11-03,17,1200,1171.77,1185.66,1185.93,-1,17,1210.0,1061.75,4247.0,1039.5,958.0,110.83433583506512,15.2,11,4,0,1,4,3,0.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 18:00:00,2016-11-03,18,1563,1512.37,1487.12,1484.48,1,18,1200.0,1059.25,4237.0,1039.5,958.0,106.39979636571992,14.0,11,4,0,1,4,3,0.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,Reservoir C,2016-11-03 19:00:00,2016-11-03,19,1854,1794.3,1780.3,1790.86,1,19,1563.0,1180.25,4721.0,1100.0,958.0,276.1477563431094,13.3,11,4,0,1,4,3,0.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,Reservoir C,2016-11-03 20:00:00,2016-11-03,20,1935,1938.88,1931.98,1956.29,2,20,1854.0,1404.25,5617.0,1381.5,1000.0,379.7423468616583,12.6,11,4,0,1,4,3,0.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,Reservoir C,2016-11-03 21:00:00,2016-11-03,21,1976,2049.3,2032.96,2080.48,2,21,1935.0,1638.0,6552.0,1708.5,1200.0,332.83329160407015,11.8,11,4,0,1,4,3,0.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,Reservoir C,2016-11-03 22:00:00,2016-11-03,22,1732,1930.57,1933.16,1981.16,2,22,1976.0,1832.0,7328.0,1894.5,1563.0,186.35986692418516,10.7,11,4,0,1,4,3,0.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,Reservoir C,2016-11-03 23:00:00,2016-11-03,23,1572,1631.17,1642.52,1715.79,1,23,1976.0,1874.25,7497.0,1894.5,1732.0,107.53100328122427,10.8,11,4,0,1,4,3,0.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,Reservoir C,2016-11-04 00:00:00,2016-11-04,0,1214,1320.1,1330.37,1359.88,1,0,1976.0,1803.75,7215.0,1833.5,1572.0,187.7522747310047,9.6,11,4,0,0,5,4,0.0,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 01:00:00,2016-11-04,1,772,863.0,877.4,889.74,-1,1,1976.0,1623.5,6494.0,1652.0,1214.0,319.56793748226164,9.2,11,4,0,0,5,4,0.0,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 02:00:00,2016-11-04,2,481,579.05,587.75,592.74,-2,2,1732.0,1322.5,5290.0,1393.0,772.0,426.1310440072005,8.8,11,4,0,0,5,4,0.0,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 03:00:00,2016-11-04,3,364,404.68,410.48,408.6,-2,3,1572.0,1009.75,4039.0,993.0,481.0,480.9520939414514,8.7,11,4,0,0,5,4,0.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 04:00:00,2016-11-04,4,277,320.73,326.93,325.6,-2,4,1214.0,707.75,2831.0,626.5,364.0,378.59245898459204,8.4,11,4,0,0,5,4,0.0,78.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 05:00:00,2016-11-04,5,306,323.73,329.25,330.79,-2,5,772.0,473.5,1894.0,422.5,277.0,215.8402186803933,8.3,11,4,0,0,5,4,0.0,79.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 06:00:00,2016-11-04,6,492,509.82,533.15,555.83,-2,6,481.0,357.0,1428.0,335.0,277.0,90.23303164584463,8.6,11,4,0,0,5,4,0.0,76.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 07:00:00,2016-11-04,7,1137,1048.12,1092.57,1198.86,-1,7,492.0,359.75,1439.0,335.0,277.0,95.29734169080129,8.4,11,4,0,0,5,4,0.0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 08:00:00,2016-11-04,8,1783,1656.28,1660.36,1802.34,1,8,1137.0,553.0,2212.0,399.0,277.0,400.8166663201519,9.8,11,4,0,0,5,4,0.0,75.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 09:00:00,2016-11-04,9,1833,1715.95,1721.33,1766.53,1,9,1783.0,929.5,3718.0,814.5,306.0,671.2369179358358,12.6,11,4,0,0,5,4,0.0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 10:00:00,2016-11-04,10,1550,1569.72,1588.93,1565.22,1,10,1833.0,1311.25,5245.0,1460.0,492.0,631.4809973387956,15.4,11,4,0,0,5,4,0.0,52.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 11:00:00,2016-11-04,11,1399,1377.9,1401.14,1387.05,1,11,1833.0,1575.75,6303.0,1666.5,1137.0,317.4349014627514,17.0,11,4,0,0,5,4,0.0,44.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 12:00:00,2016-11-04,12,1261,1246.72,1275.29,1263.34,1,12,1833.0,1641.25,6565.0,1666.5,1399.0,203.20166501942512,18.0,11,4,0,0,5,4,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 13:00:00,2016-11-04,13,1158,1203.13,1233.33,1233.81,-1,13,1833.0,1510.75,6043.0,1474.5,1261.0,245.11816878123634,18.1,11,4,0,0,5,4,0.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 14:00:00,2016-11-04,14,1149,1140.48,1172.15,1196.98,-1,14,1550.0,1342.0,5368.0,1330.0,1158.0,170.22534084755614,18.1,11,4,0,0,5,4,0.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 15:00:00,2016-11-04,15,1139,1064.38,1097.31,1129.36,-1,15,1399.0,1241.75,4967.0,1209.5,1149.0,116.4971387345343,18.1,11,4,0,0,5,4,0.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 16:00:00,2016-11-04,16,1166,1061.47,1076.72,1097.91,-1,16,1261.0,1176.75,4707.0,1153.5,1139.0,56.700235155303076,17.4,11,4,0,0,5,4,0.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 17:00:00,2016-11-04,17,1160,1171.77,1185.66,1210.43,-1,17,1166.0,1153.0,4612.0,1153.5,1139.0,11.633285577743433,16.4,11,4,0,0,5,4,0.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 18:00:00,2016-11-04,18,1509,1512.37,1487.12,1485.5,1,18,1166.0,1153.5,4614.0,1154.5,1139.0,11.958260743101398,14.4,11,4,0,0,5,4,0.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,Reservoir C,2016-11-04 19:00:00,2016-11-04,19,1708,1794.3,1780.3,1740.55,1,19,1509.0,1243.5,4974.0,1163.0,1139.0,177.3781271746886,13.3,11,4,0,0,5,4,0.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,Reservoir C,2016-11-04 20:00:00,2016-11-04,20,1832,1938.88,1931.98,1862.95,2,20,1708.0,1385.75,5543.0,1337.5,1160.0,269.7460225224214,12.0,11,4,0,0,5,4,0.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,Reservoir C,2016-11-04 21:00:00,2016-11-04,21,1966,2049.3,2032.96,1994.76,2,21,1832.0,1552.25,6209.0,1608.5,1160.0,293.39890365621113,11.4,11,4,0,0,5,4,0.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,Reservoir C,2016-11-04 22:00:00,2016-11-04,22,1888,1930.57,1933.16,1928.21,2,22,1966.0,1753.75,7015.0,1770.0,1509.0,194.2238828431423,11.1,11,4,0,0,5,4,0.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,Reservoir C,2016-11-04 23:00:00,2016-11-04,23,1553,1631.17,1642.52,1646.29,1,23,1966.0,1848.5,7394.0,1860.0,1708.0,108.59558002055148,10.7,11,4,0,0,5,4,0.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,Reservoir C,2016-11-05 00:00:00,2016-11-05,0,1358,1320.1,1330.37,1382.46,1,0,1966.0,1809.75,7239.0,1860.0,1553.0,179.77091904235604,10.9,11,4,1,0,6,5,0.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 01:00:00,2016-11-05,1,870,863.0,877.4,942.53,-1,1,1966.0,1691.25,6765.0,1720.5,1358.0,285.40424547181027,10.7,11,4,1,0,6,5,0.0,73.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 02:00:00,2016-11-05,2,573,579.05,587.75,640.61,-2,2,1888.0,1417.25,5669.0,1455.5,870.0,425.45142691812265,10.1,11,4,1,0,6,5,0.0,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 03:00:00,2016-11-05,3,414,404.68,410.48,454.19,-2,3,1553.0,1088.5,4354.0,1114.0,573.0,447.91107748450844,10.4,11,4,1,0,6,5,0.0,77.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 04:00:00,2016-11-05,4,329,320.73,326.93,354.33,-2,4,1358.0,803.75,3215.0,721.5,414.0,415.0231921230427,10.0,11,4,1,0,6,5,0.0,79.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 05:00:00,2016-11-05,5,317,323.73,329.25,351.18,-2,5,870.0,546.5,2186.0,493.5,329.0,238.19949622112975,10.1,11,4,1,0,6,5,0.0,81.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 06:00:00,2016-11-05,6,481,509.82,533.15,522.58,-2,6,573.0,408.25,1633.0,371.5,317.0,118.01518263907121,9.9,11,4,1,0,6,5,0.0,82.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 07:00:00,2016-11-05,7,925,1048.12,1092.57,944.51,-1,7,481.0,385.25,1541.0,371.5,317.0,77.06436703604764,10.1,11,4,1,0,6,5,0.0,81.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 08:00:00,2016-11-05,8,1494,1656.28,1660.36,1459.54,1,8,925.0,513.0,2052.0,405.0,317.0,284.6284127302356,12.0,11,4,1,0,6,5,0.0,75.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 09:00:00,2016-11-05,9,1777,1715.95,1721.33,1717.81,1,9,1494.0,804.25,3217.0,703.0,317.0,526.700025314853,15.2,11,4,1,0,6,5,0.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 10:00:00,2016-11-05,10,1692,1569.72,1588.93,1689.4,1,10,1777.0,1169.25,4677.0,1209.5,481.0,579.703588051687,17.8,11,4,1,0,6,5,0.0,53.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 11:00:00,2016-11-05,11,1446,1377.9,1401.14,1498.23,1,11,1777.0,1472.0,5888.0,1593.0,925.0,383.45708147501114,19.1,11,4,1,0,6,5,0.0,48.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2016-11-05 12:00:00,2016-11-05,12,1350,1246.72,1275.29,1364.42,1,12,1777.0,1602.25,6409.0,1593.0,1446.0,157.82347734098371,19.2,11,4,1,0,6,5,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
